Price,Close,High,Low,Open,Volume,SMA20,EMA20,RSI
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2023-10-30,168.3173828125,169.18719386762373,166.91383366211736,167.06210513671374,51131000,172.8833755493164,171.63692691654518,30.396895137668423
2023-10-31,168.79180908203125,168.92029290970513,165.9550448299652,167.38826013413149,44846000,172.8028205871582,171.365963313035,27.11591081051263
2023-11-01,171.9547576904297,172.2117404582064,168.14934950515965,169.01916053768616,56934900,172.81814041137696,171.42203896806674,34.69570606512691
2023-11-02,175.5130615234375,175.7206204672586,173.42750286114074,173.4868054165182,77334800,172.9495994567871,171.811660164079,47.306405838232315
2023-11-03,174.6036834716797,174.77172746685503,171.34192267930985,172.2216123316697,79829200,172.9080841064453,172.07756714591744,45.784025761614515
2023-11-06,177.15382385253906,177.35150406781844,174.16881791314302,174.33684685023218,63841300,172.91994400024413,172.56102016586246,54.06889062431109
2023-11-07,179.7138214111328,180.32663456302825,176.89682951103612,177.1043884447924,70530000,173.0894577026367,173.2422393324188,61.14012852788807
2023-11-08,180.77142333984375,181.32493395317235,179.4864793691692,180.23768527185777,49340300,173.24216690063477,173.95930447630698,63.494324315079446
2023-11-09,180.29698181152344,181.98716487212562,179.7039261272927,180.84061367506283,53763500,173.3261817932129,174.56289279419332,68.73763869850748
2023-11-10,184.48350524902344,184.6517706680945,181.64301825007877,182.07849676599454,66133400,173.7114456176758,175.50771302833604,73.09237703213482
2023-11-13,182.8999481201172,184.11729742228064,182.31601793716675,183.9094650326421,43627500,174.02395553588866,176.21173541826502,68.89337768053925
2023-11-14,185.51280212402344,186.17591157835597,184.38452385663774,185.77012344749633,60108400,174.5447006225586,177.09755129527207,76.74340692081037
2023-11-15,186.07691955566406,187.55160515956638,185.84928859059917,185.91857611582427,53790500,175.15839309692382,177.9527292250674,89.03201791243437
2023-11-16,187.75946044921875,188.99660829200764,186.7103463929358,187.62090049490251,54412900,175.87499084472657,178.88670362759896,89.17917652236862
2023-11-17,187.7397003173828,188.42260848281387,186.63122045575878,188.29394024819484,50922700,176.71810607910157,179.72984616967216,88.23804022011655
2023-11-20,189.4815673828125,189.93684445013852,187.92771748948175,187.93760923589429,46505100,177.64238510131835,180.65858152349296,88.79712999598273
2023-11-21,188.6798858642578,189.55084275358138,187.78914548337832,189.44197314241592,38134500,178.50483474731445,181.42251527037266,84.40992876274717
2023-11-22,189.343017578125,190.94635649331246,188.8679569924961,189.52117473642568,39617700,179.51608505249024,182.17684882361718,82.30152077595497
2023-11-24,188.0167694091797,188.93720009481962,187.30417109040621,188.90750975669584,24048300,180.66908493041993,182.73303173661145,80.72947546228451
2023-11-27,187.838623046875,188.7095799535061,186.95777439426936,187.9672912540552,40552600,181.74744720458983,183.2192785281312,77.46386400771236
2023-11-28,188.44235229492188,189.1153685705385,187.45263402635211,187.82873180101734,38415400,182.75369567871093,183.7167141250296,74.9440752953653
2023-11-29,187.42295837402344,190.11499348364924,187.02707707633283,188.93722623545,43014200,183.68525314331055,184.0696897678302,69.05011419186856
2023-11-30,187.9969940185547,188.36320007044645,186.2550951920731,187.88812439803064,48794400,184.48736495971679,184.44371874412732,71.92787753747
2023-12-01,189.27374267578125,189.5904446947665,187.28439912721964,188.37309535289532,45704800,185.17539901733397,184.90372102337435,66.35137542332538
2023-12-04,187.48233032226562,188.09596593756666,185.52269231677565,188.02667840765253,43389500,185.81933135986327,185.14930286138423,65.42301051479023
2023-12-05,191.43128967285156,192.4012092663407,188.22459731438218,188.2543027537032,66628400,186.5332046508789,185.74758731966384,68.27621887321607
2023-12-06,190.34262084960938,192.7575206909756,190.1347733725338,192.45071045016567,41089700,187.06464462280275,186.18520956064054,62.75908905443164
2023-12-07,192.27256774902344,192.99505783958267,191.5995514892092,191.63914867608756,47477700,187.63970184326172,186.76495795956953,63.30222580021318
2023-12-08,193.69775390625,193.97487379172213,191.67872033849463,192.20326977184553,53406400,188.30974044799805,187.42522424024224,66.2175486629879
2023-12-11,191.19375610351562,191.50058143348204,189.45185749474888,191.12448368196934,60943700,188.64525299072267,187.7841320367624,54.4748394465412
2023-12-12,192.70806884765625,192.71796059458774,189.7488055095461,191.09482308550778,52696900,189.13565902709962,188.25307839972587,60.1496665490188
2023-12-13,195.92465209960938,195.96423418895137,192.8466274130704,193.08415015292962,70404200,189.6562515258789,188.98370446641133,64.69287398983809
2023-12-14,196.07310485839844,197.567574144968,194.14315707722483,195.98403383047588,66831600,190.15606079101562,189.65888545614936,68.98326389318345
2023-12-15,195.53863525390625,196.36008808380646,194.97448862167192,195.49903806818725,128538400,190.54501953125,190.21886162738303,67.84401392364063
2023-12-18,193.8759002685547,194.60829718334298,192.39132294807408,194.07384089090513,55751900,190.8518295288086,190.5671510217909,62.00258729770305
2023-12-19,194.9151153564453,194.92500710230044,193.87590816937887,194.14313632648785,40714100,191.12350692749024,190.9812428631979,66.5355290631104
2023-12-20,192.82684326171875,195.64753172216422,192.82684326171875,194.87555255598716,52242800,191.3308547973633,191.15701432972804,59.99184310992167
2023-12-21,192.6783447265625,195.0536776254948,191.51048442189503,194.08375795359612,46482500,191.49762115478515,191.30190293895362,57.38823149200395
2023-12-22,191.6094512939453,193.40083883584492,190.98592398969686,193.1731927744169,37149600,191.67725524902343,191.33119325847724,59.246091840467095
2023-12-26,191.06512451171875,191.89648427525853,190.84738527337694,191.6193643540786,28919300,191.8385803222656,191.30585337783313,49.03200354330995
2023-12-27,191.16407775878906,191.51048519395766,189.12526053943682,190.51087517820892,48087700,191.97466659545898,191.29235093792394,52.29151999264466
2023-12-28,191.5896759033203,192.65857351066379,191.18388776405135,192.14391575114956,34049900,192.18300247192383,191.32066760129544,47.920484579041464
2023-12-29,190.55047607421875,192.40124458871406,189.75869835988954,191.90638540499626,42672100,192.31067657470703,191.24731602728713,40.18531137106813
2024-01-02,183.73130798339844,186.5025222946912,181.99930092657837,185.22577720716953,82488700,192.0335548400879,190.53150573738415,31.663555971148142
2024-01-03,182.3555908203125,183.96883642924203,181.5440145919006,182.32590048043423,58414500,191.77721786499023,189.75284717384486,24.38783892341796
2024-01-04,180.03965759277344,181.2075179249861,179.0202489631632,180.27718031693732,71983600,191.20763626098633,188.82778149944778,8.867268343681332
2024-01-05,179.3171844482422,180.8809414369887,178.31757423411605,180.11886909142459,62379700,190.65636444091797,187.92201035170567,7.864662392696687
2024-01-08,183.65213012695312,183.6917273170526,179.63387614033877,180.21780632812883,59144500,190.22534255981446,187.51535509220207,24.905969139580577
2024-01-09,183.23646545410156,183.24635720149604,180.85124046635073,182.02900778818224,42841800,189.70227813720703,187.1078417933323,26.2902758527824
2024-01-10,184.2756805419922,184.48351295933534,182.02901543293186,182.45460221923815,46792900,189.35637435913085,186.83811215034572,26.2902758527824
2024-01-11,183.68182373046875,185.12681915669637,181.73207738578324,184.62205313633504,49128400,188.9050621032715,186.53751325321275,28.166302849432128
2024-01-12,184.0084228515625,184.8199990991005,183.28593272766105,184.14698280822722,40477800,188.30925064086915,186.2966475006733,29.47514586506145
2024-01-16,181.74195861816406,182.36547081733983,179.06970738606304,180.28707165025173,65603000,187.59269332885742,185.8628676070988,27.893534977848276
2024-01-17,180.80172729492188,181.04915686376333,178.44620806884475,179.40623600410183,47317400,186.8558479309082,185.38085424403215,27.407351674676505
2024-01-18,186.69053649902344,187.19528731081454,183.91932270270127,184.1766439809261,78005800,186.49657974243163,185.50558588736516,42.152749152850866
2024-01-19,189.5904083251953,189.9763978035435,186.8785902318415,187.38334105678896,68903000,186.23034439086913,185.89461659573138,46.77310036922762
2024-01-22,191.89649963378906,193.32169654358245,190.28325381202234,190.32285100501898,60133900,186.18382720947267,186.46622450411974,52.087179178984016
2024-01-23,193.17323303222656,193.73737977781175,191.83712223283266,193.01488956324005,42355600,186.20857162475585,187.10498722108423,67.67978184918474
2024-01-24,192.5001983642578,194.36087349468033,192.3418398208385,193.41073733606618,53631300,186.25310897827148,187.61881685376883,69.50891790806084
2024-01-25,192.17359924316406,194.2520137003454,191.124500268323,193.21280647175473,54822100,186.30853271484375,188.05260565275995,75.26789606738359
2024-01-26,190.44155883789062,192.7574956142312,189.96649836882335,192.27254340064795,44594000,186.27240676879882,188.2801250037253,72.23082463419081
2024-01-29,189.75869750976562,190.22386634852867,187.63080907007364,190.03581744325376,47145600,186.18085784912108,188.42094143287227,64.28899911309661
2024-01-30,186.1066131591797,189.82796344587697,185.54248160944437,188.9768051464624,55859400,185.95866470336915,188.2005292163297,55.83256846596547
2024-01-31,182.5040283203125,185.1762795166647,182.45455449229945,185.11688373962707,55467800,185.89730072021484,187.65800532147,46.739433847073215
2024-02-01,184.93878173828125,185.0278527702626,181.93004443231115,182.09829474891072,64885400,186.02646026611328,187.39903164688022,52.16651465085282
2024-02-02,183.93914794921875,185.40392677166545,177.4070012757119,178.01073002917815,102551700,186.22143478393554,187.06951891376917,49.88330404796152
2024-02-05,185.75030517578125,187.30417000412038,183.92922730587782,186.21547393955785,69668800,186.5430908203125,186.94387951015113,56.85738704502015
2024-02-06,187.35366821289062,187.36355995873058,184.8496822422945,184.93875326056028,43490800,186.72816772460936,186.9829070056502,60.96022862440437
2024-02-07,187.46255493164062,189.0856924097343,186.67077723703076,188.67990426473503,53439000,186.93947219848633,187.02858776050647,51.601053888698665
2024-02-08,186.38375854492188,187.59120098390878,185.42373058041275,187.44274927884152,40962000,187.0448760986328,186.96717545426029,42.80653135776031
2024-02-09,187.1468048095703,188.2765227675386,186.30446474496694,186.9485964735415,45155200,187.2181251525879,186.98428301190887,38.55251099234911
2024-02-12,185.46212768554688,186.96842336096995,185.1053738445565,186.72067805809255,41781900,187.29081039428712,186.83931583796954,31.77346883865667
2024-02-13,183.3711700439453,184.53063145226378,181.85496988989732,184.09459726813964,56529500,187.37227096557618,186.50901623853844,29.7774806285922
2024-02-14,182.4891815185547,183.85674041023526,180.79461213824646,183.64864282656313,54630500,187.4566436767578,186.126174836635,29.062376289884128
2024-02-15,182.20181274414062,182.82613576875198,179.71445525689393,181.8946109768474,65434500,187.23220748901366,185.75242606592104,30.998788144932803
2024-02-16,180.665771484375,183.18287207946292,180.0315441516518,181.76576116844507,49752500,186.78597564697264,185.26798277244023,29.825185052773563
2024-02-20,179.92254638671875,180.78469520216953,178.3766181157698,180.15046783149373,53665600,186.18727798461913,184.75889359284747,34.24560405087382
2024-02-21,180.67572021484375,181.24057170015067,179.03068760645021,180.29914247718926,41371400,185.56240234375,184.37001993779933,44.55116952947789
2024-02-22,182.7072296142578,183.29192011230285,180.81446669725386,181.8252568033474,52292200,185.07275390625,184.21165895460484,43.18561144374811
2024-02-23,180.8739013671875,183.3711632214272,180.58650833781007,183.34143499372246,45119700,184.50776901245118,183.8937772796126,41.093293323117955
2024-02-26,179.52615356445312,181.11171437415507,179.0207434868858,180.59641504961763,40867400,183.9619987487793,183.47781311626397,31.413907423574415
2024-02-27,180.98289489746094,182.2612539462515,177.94057546451762,179.4666949255866,54318900,183.52320861816406,183.24020185733028,30.808019982845053
2024-02-28,179.78382873535156,181.4684939502017,178.50546948959806,180.86399474191828,48953900,183.20706939697266,182.9110234647608,28.293559493400082
2024-02-29,179.11984252929688,180.9234354771045,177.9108443188521,179.63515696026653,136682600,183.03786010742186,182.54995861376415,28.973033425972233
2024-03-01,178.03968811035156,178.90183692569335,175.78025215753124,177.93067957222544,73563100,182.6929054260254,182.1204090420105,24.112750438940438
2024-03-04,173.5208282470703,175.30458245485661,172.2226300679557,174.56134649455421,81510100,182.17198944091797,181.30140134725414,20.76671420684235
2024-03-05,168.58572387695312,170.48840604509627,168.0902332564625,169.21995126633416,95132400,181.31376037597656,180.0903844453205,18.228342506546284
2024-03-06,167.5947265625,169.6956168742887,167.1586924388991,169.51723240501005,68587700,180.32581329345703,178.9003217898136,18.143343417827694
2024-03-07,167.475830078125,169.1902233947002,166.97043508778398,167.62447121611535,71765100,179.32647705078125,177.81227496012883,18.275045463092397
2024-03-08,169.1902313232422,172.13344696276567,167.41638146834518,167.47583792632756,76267000,178.46680068969727,176.9911279470919,25.466186208286928
2024-03-11,171.19200134277344,172.8073055285168,170.49831753088682,171.3802901891083,60139500,177.66906051635743,176.438830175252,32.287920316149936
2024-03-12,171.6676788330078,172.4604668624585,169.4676992338398,171.58839851794536,59825400,176.97933807373047,175.98443480932394,31.516840670333124
2024-03-13,169.58660888671875,171.6280276345068,169.21993557914925,171.21181736641944,52488700,176.29011001586915,175.37511805479005,23.133082746704403
2024-03-14,171.4397430419922,172.73792596009017,170.49831395125625,171.35055836544484,72913500,175.737638092041,175.00032043452356,30.697458638325656
2024-03-15,171.0631561279297,171.0631561279297,168.75416830335303,169.6262365278927,121752700,175.18070526123046,174.62535240532412,31.967875611955805
2024-03-18,172.1532745361328,176.1072954101753,171.95508129819135,173.98659600973463,75604200,174.75508041381835,174.38991641778208,30.888121172888034
2024-03-19,174.49195861816406,175.0171774056643,171.4694631572472,172.76764601394297,55215200,174.48355102539062,174.39963472258034,39.08417455852989
2024-03-20,177.05862426757812,177.05862426757812,173.51090945491785,174.1352325028599,53423100,174.30269622802734,174.65287182210395,46.057668174522114
2024-03-21,169.82443237304688,175.88924720546055,169.2992135808601,175.4532130863986,106181300,173.6585563659668,174.19302044600326,37.28137294412965
2024-03-22,170.7262725830078,171.48933248689517,168.5262926884995,170.21095802650942,71160100,173.15117492675782,173.86285398286083,45.12789462819151
2024-03-25,169.3091583251953,170.38932429506946,167.92177545566648,169.0316847755244,54288300,172.64032516479492,173.42916868213075,51.43760222346071
2024-03-26,168.17945861816406,169.87402832990531,168.0506261984825,168.4668365684045,57388400,172.0001533508301,172.92919629508629,51.155603778170885
2024-03-27,171.74696350097656,172.0343565405087,168.57582642397568,168.87312383270142,60273300,171.59831008911132,172.81660269564725,57.42845632753539
2024-03-28,169.93344116210938,170.67667701496117,168.97218824939392,170.2010103030642,65672700,171.13899002075195,172.54201588292935,51.288166702370475
2024-04-01,168.49655151367188,169.70554992575666,167.9515087670476,169.64609346633853,46240500,170.66183319091797,172.15673356204766,45.23480808293342
2024-04-02,167.31727600097656,167.81276664190898,166.71277681419204,167.5551169522469,49329500,170.35165557861328,171.69583284194564,42.4957597362877
2024-04-03,168.11993408203125,169.14064338418203,167.0595921900174,167.26768974884823,47691700,170.3283660888672,171.35527105528715,47.35332602001031
2024-04-04,167.29747009277344,170.3695030458197,167.29747009277344,168.75419869027797,53704400,170.31350326538086,170.96881382076202,42.236309412818485
2024-04-05,168.05059814453125,168.85329051832247,167.42627513328318,168.06050251317026,42104800,170.34224166870118,170.69088851826385,44.43227420269092
2024-04-08,166.9307861328125,167.67402205960258,166.72268854116854,167.50555706407098,37425500,170.2292694091797,170.33278352917324,40.358524593211826
2024-04-09,168.1397705078125,168.54607640984824,166.83168324813985,167.17851757917794,42373800,170.07665786743163,170.1239251461865,37.76248526519706
2024-04-10,166.266845703125,167.56502882108228,165.60289002910008,167.27765088979615,49709300,169.8066162109375,169.75658424684732,28.638609674769256
2024-04-11,173.4613494873047,173.87757491447604,166.64340884278624,166.8217782077108,91070300,170.0003532409668,170.1094190316528,57.21029089947659
2024-04-12,174.95774841308594,176.7514221146486,172.63885584160187,172.68839280877705,101670900,170.17625350952147,170.5711646870274,58.195807552175076
2024-04-15,171.13253784179688,175.03700600653332,170.94424900321735,173.7784557074799,73531800,170.17972259521486,170.62462879700544,53.23031042575749
2024-04-16,167.85240173339844,172.19288913903023,166.7524119884344,170.20102235595408,73711200,169.9646789550781,170.3606071719,49.461606629718794
2024-04-17,166.48483276367188,169.1109267558204,166.48483276367188,168.08031301583728,50901200,169.5643226623535,169.9914857996878,40.66119757774279
2024-04-18,165.53350830078125,167.11908441586118,165.04793714543356,166.5145852231191,43122900,168.98806686401366,169.56691651407766,41.944842983185396
2024-04-19,163.51190185546875,164.89926951971245,162.6002009445124,164.7109957890585,68149400,168.67244033813478,168.990248451353,41.06565393569166
2024-04-22,164.3443145751953,165.75150603037284,163.28397258003716,164.0272084619306,48116400,168.35334243774415,168.5477785583856,44.60425597908567
2024-04-23,165.39476013183594,165.54341638804536,163.43262154349364,163.85875133255257,49537800,168.15762252807616,168.2474910891904,45.09806504806777
2024-04-24,167.49566650390625,167.77314006308927,164.71101142134987,165.03802194946388,48251800,168.1234329223633,168.17588874773475,50.34083221944252
2024-04-25,168.35780334472656,169.07131105182287,166.63349053238153,168.0010494911784,50558300,167.95397491455077,168.19321394744824,50.52631799090989
2024-04-26,167.7731170654297,169.79471202253325,167.6541890412428,168.3478879652858,44838400,167.8459587097168,168.15320472058934,51.47007520943438
2024-04-29,171.9352264404297,174.4424074952563,171.5388400360099,171.80639405446584,68169400,168.01789245605468,168.51339726533604,56.00501764044395
2024-04-30,168.7938232421875,173.4117990890393,168.46679764398493,171.76676673002254,65934800,168.09171981811522,168.54010450122666,53.84379711673438
2024-05-01,167.7731170654297,171.15236652369296,167.58482822154218,168.05059058657778,50383100,168.07437896728516,168.4670580787698,39.34670310890719
2024-05-02,171.46946716308594,171.85594920671264,169.34876810707777,170.95415273119292,94214900,168.2829788208008,168.75300180108565,43.96428545026544
2024-05-03,181.72613525390625,185.31348231884328,181.01262758822543,184.9666328542693,163224100,168.96675567626954,169.9885383204019,64.99300734336924
2024-05-06,180.0712127685547,182.53874644704828,178.79283846563771,180.70544017490002,78569700,169.62377700805663,170.94879302974977,68.12705317334125
2024-05-07,180.75497436523438,183.23242749590466,179.68472791941784,181.79550770435065,77305800,170.25453720092773,171.88271506170068,71.60869738008338
2024-05-08,181.09190368652344,181.41892928578648,179.81352951475225,181.20091221961113,45057100,170.99579010009765,172.75978064501714,74.00613175985086
2024-05-09,182.90542602539062,182.99461071341904,180.46760537105857,180.9135439323752,48983000,171.46799392700194,173.72603258600512,80.11701089068558
2024-05-10,181.6451416015625,183.669478466616,180.73220418072017,183.48093424482693,50759500,171.80236358642577,174.48023344462962,76.51481384649276
2024-05-13,184.850341796875,185.66405574980115,183.20307828852305,184.0167922414492,72044800,172.48825378417968,175.46786281151012,77.9698286546616
2024-05-14,185.99154663085938,186.8548800445926,184.8602962551219,186.0709344816443,52393600,173.39521102905275,176.4701184133529,77.3446819646096
2024-05-15,188.2639923095703,189.18684774302332,185.9320213621053,186.46788560358823,70400000,174.48416900634766,177.59334449870693,78.25160274873248
2024-05-16,188.383056640625,189.6333963773736,188.20444533062346,189.0082265089993,52845200,175.62664642333985,178.62093613127055,79.64215910681986
2024-05-17,188.41281127929688,189.34559954047234,187.72810435814964,188.0555735439889,41282900,176.87169189453124,179.55349566917783,76.89584077413197
2024-05-20,189.57383728027344,190.44708847543168,187.55941793463836,187.8769693298537,44361300,178.13316802978517,180.5078139178536,86.26296580919377
2024-05-21,190.873779296875,191.25085261805762,189.4547462309282,189.62343971650407,42309400,179.4071189880371,181.49504871585566,89.92361395697424
2024-05-22,189.43490600585938,191.3401840301744,188.8097513226368,190.79440205142186,34648500,180.50408096313475,182.25122560061791,83.67644291082621
2024-05-23,185.44577026367188,189.5341459487459,185.19768892080702,189.51429520164533,51005900,181.35847930908204,182.5554679494802,59.11404198807776
2024-05-24,188.52195739746094,189.11735863774422,186.59684388111853,187.37087155015982,36327000,182.3959213256836,183.1237050397641,69.35817168550888
2024-05-28,188.5319061279297,191.51880009814326,187.64873713728954,190.04022981736387,52280100,183.2257553100586,183.63877181006558,68.3821232806061
2024-05-29,188.82958984375,190.7745542503335,188.05557725890648,188.15481585355153,53068000,184.22754364013673,184.13313543232124,68.32335437526423
2024-05-30,189.82191467285156,190.70508365256933,189.16699143181853,189.29598343446253,49889100,185.32998352050782,184.67492393141936,67.0414992702607
2024-05-31,190.7745361328125,191.09208749217237,188.45249859880175,189.9707550742459,75158300,186.29523696899415,185.25583937917108,72.84014524754078
2024-06-03,192.54087829589844,193.49351725389894,191.04247253185534,191.41954585254337,50080500,186.83597412109376,185.9496526093356,70.73305980335131
2024-06-04,192.8584442138672,193.82100104656786,191.548567440495,193.1462119125533,47471400,187.47533569335937,186.60763276214814,69.37293422494746
2024-06-05,194.36676025390625,195.38885414673365,193.3744349100596,193.90036613096368,54156800,188.15592498779296,187.34659728517272,67.9929387058433
2024-06-06,192.9874267578125,194.9919281725913,192.67980832687616,194.1881470745491,41181800,188.7507011413574,187.88381913970983,62.63613857240009
2024-06-07,195.3789520263672,195.4285713258788,192.65005711175448,193.15613762673084,53103900,189.37437744140624,188.5976413193915,66.9238611046238
2024-06-10,191.6378631591797,195.7857909182053,190.6753063763642,195.3888517006261,97010200,189.8740135192871,188.88718625651418,54.45584344397947
2024-06-11,205.5601806640625,205.57011360777915,192.14395345618084,192.16378906024917,172373300,190.90950546264648,190.47509048580451,70.52132709505639
2024-06-12,211.43478393554688,218.5100538646653,205.3121227860245,205.7785169434978,198134300,192.18166732788086,192.47125176673237,77.35010956858508
2024-06-13,212.5957794189453,215.08651049080893,209.97604121171418,213.09194207290335,97862700,193.39825668334962,194.3878734478955,86.30568218778043
2024-06-14,210.85922241210938,213.5186471242216,209.67835280423736,212.20878551515116,70122700,194.52206497192384,195.95657334924923,80.97989844467216
2024-06-17,215.0071563720703,217.26965721764734,211.0874738193539,211.7324793139925,93728300,195.8517822265625,197.7709145895179,82.93825744919965
2024-06-18,212.6453857421875,216.95208913019513,211.36529274424583,215.9200623200828,79943300,197.0053596496582,199.18753088977218,78.1821753688547
2024-06-20,208.0707550048828,212.59577094768608,207.2471383568116,212.28813739547695,86172500,197.8652084350586,200.03355223406842,69.90684054833046
2024-06-21,205.89761352539062,210.26383945834172,205.52052500822026,208.77535128006048,241805100,198.68834381103517,200.59203426181335,66.06919228112727
2024-06-24,206.5426025390625,211.06760381745957,205.00449518251241,206.12582769938734,80727000,199.7431854248047,201.15875505012278,65.24087814798193
2024-06-25,207.46546936035156,209.75773850908567,207.0089930344414,207.54484206411715,55549700,200.69036102294922,201.7593945082398,65.69295585318274
2024-06-26,211.61337280273438,213.21101716086312,209.02340313251779,209.87680350658064,66213200,201.84443435668945,202.697868631525,67.53429528289769
2024-06-27,212.4568634033203,214.0842763709762,210.7202940415425,213.04233172557286,49772700,203.02579803466796,203.6272967050293,70.01224308883438
2024-06-28,209.00355529785156,214.41174043740799,208.68601906723538,214.1140398112984,82542700,203.98488006591796,204.13932133291712,63.70530092653705
2024-07-01,215.08651733398438,215.84067914098924,210.29358412725625,210.46227761796723,60402900,205.20047912597656,205.18191142825688,72.52621898144903
2024-07-02,218.57949829101562,218.68865467979296,213.4491783018458,214.49110775455017,58046200,206.5024101257324,206.4578720818529,65.64140017583958
2024-07-03,219.84967041015625,219.84967041015625,217.34900644671097,218.3115631866412,37369800,207.8519714355469,207.73328144645322,61.36725851599312
2024-07-05,224.6029052734375,224.71206166235044,219.94889718329503,219.94889718329503,60412400,209.36377868652343,209.3399122871184,64.78493704415871
2024-07-08,226.0715789794922,226.10134753003678,221.53664465186893,225.34717053841655,59085900,211.01798629760742,210.93340435305873,68.85608423378014
2024-07-09,226.92495727539062,227.63943274976205,224.63268810415036,226.180713251394,48076100,212.59528656005858,212.4564093932808,66.08622295415012
2024-07-10,231.19195556640625,231.29119415797783,227.49058625437067,227.54020555015646,62627700,214.57299118041993,214.24074712405465,73.80895295046824
2024-07-11,225.823486328125,230.60648662367137,224.03729767642758,229.61416127735984,64710600,215.58615646362304,215.34386514348995,72.33465498514342
2024-07-12,228.7706756591797,230.8545649156238,226.92494993371525,227.16311346469493,53046500,216.45295104980468,216.62260900212706,78.22676709987621
2024-07-15,232.60105895996094,235.409341553401,231.30111515749465,234.66509753137677,62631300,217.45321502685547,218.14436614096837,79.81379547529639
2024-07-16,233.01783752441406,234.4567062015191,230.54694204130521,233.19644881294397,43234300,218.5611457824707,219.56088722510606,79.57729164841562
2024-07-17,227.12344360351562,229.6836449661141,224.9006292447048,227.6890612108438,57345900,219.16696014404297,220.2811306897165,67.25549392159698
2024-07-18,222.45948791503906,228.67145424701283,220.56415801938329,228.51267855827928,66034600,219.65766525268555,220.48859328260437,60.25639260461792
2024-07-19,222.5885009765625,225.0593965950336,221.56640705838353,223.09459660515446,49151500,220.38355255126953,220.68858449155277,64.94868971473838
2024-07-22,222.2412109375,226.03188622300922,221.3778775132773,225.26779139889447,48201800,221.200732421875,220.8364536768811,59.01028835843611
2024-07-23,223.2831268310547,225.19832267550643,220.97100689389265,222.64803919770813,39960300,222.03775863647462,221.0694701677548,56.31328243499362
2024-07-24,216.86277770996094,223.0747441599071,215.46361045876344,222.280880842846,61777600,222.50762405395508,220.66883279082202,46.47788894650646
2024-07-25,215.8208465576172,219.15506035064124,212.97286249707204,217.24978234747041,51391200,222.7179977416992,220.2071198162311,38.65094936771263
2024-07-26,216.28724670410156,217.80550332568987,214.35220009781358,217.02155779536062,41601300,222.90951690673828,219.83379856745685,37.01945383509788
2024-07-29,216.5651092529297,217.61697179557376,214.0942134588753,215.29493390237633,36311800,223.2875946044922,219.52249482321616,36.042805109543366
2024-07-30,217.12078857421875,218.63904514115285,214.46134877521007,217.50779485320817,41643800,223.3893081665039,219.29376089474022,28.936394933230034
2024-07-31,220.3756103515625,222.10226187087767,218.93674165630796,219.7405227481965,50036300,223.47911376953124,219.39679417634235,41.293974897682894
2024-08-01,216.6841583251953,222.7571844619209,215.35444602521784,222.64802807062824,62501000,223.3208381652832,219.13844790480456,31.133816423279782
2024-08-02,218.17263793945312,223.86859053089324,216.03914463167754,217.46808032420208,105568600,222.99932479858398,219.04646600334254,25.70181186513412
2024-08-05,207.6639404296875,211.8614726265992,194.4957781490091,197.562059997048,119548600,222.07894287109374,217.96241594870872,18.134152408225162
2024-08-06,205.6395721435547,208.3783997216886,199.52685967053256,203.72439154098564,69660500,221.01467361450196,216.78881177678932,20.088351901792308
2024-08-07,208.209716796875,212.00039184379946,204.80603289763474,205.31211338628992,63516400,219.86556167602538,215.97175511203557,28.931929145706647
2024-08-08,211.6729278564453,212.55609685346144,207.22731432081122,211.4744658055274,47161100,219.1580337524414,215.56234299245554,35.3098138558168
2024-08-09,214.58045959472656,215.11630867247783,210.34322570654538,210.47223285968454,42201600,218.44852294921876,215.46883028790992,40.35481923799124
2024-08-12,216.11038208007812,218.07745621052726,214.19298467780987,214.65991863613397,38028100,217.6239891052246,215.5299304585926,41.07886463349506
2024-08-13,219.8259735107422,220.44192247615112,217.58071280084246,217.58071280084246,44155300,216.96439590454102,215.93907741594018,53.951339332222105
2024-08-14,220.27305603027344,221.57450454206742,218.2662343099079,219.13056699635618,41960600,216.62187652587892,216.35183728397192,56.03260060536893
2024-08-15,223.25347900390625,223.8793724762866,221.30626328939533,223.13426697458056,46414000,216.66157608032228,217.00913649539422,58.83697189328095
2024-08-16,224.57479858398438,225.34970708383625,222.19045191126241,222.45869413327577,44340200,216.76089096069336,217.72967574192663,59.898593363839296
2024-08-19,224.4158477783203,224.515201244893,221.5844407323156,224.24695901251525,40687800,216.86962280273437,218.36645403110697,59.10471250651781
2024-08-20,225.03176879882812,225.68746521443902,223.97868888483964,224.2966078109087,30299000,216.95705490112306,219.00124591374708,56.2209691098281
2024-08-21,224.92251586914062,226.49220666639903,223.58133501497932,225.04174306182065,34765500,217.36004180908202,219.56517638568934,62.172191593730176
2024-08-22,223.06471252441406,226.84984597984075,222.43881906323927,226.30343225653021,43695300,217.72223510742188,219.89846554175838,57.15001911239112
2024-08-23,225.35963439941406,226.73063334528243,222.866020162344,224.187342377279,38677300,218.1758544921875,220.41857686153512,84.03483471004043
2024-08-26,225.69740295410156,225.79675641202357,222.4288803537143,225.28014571740593,30602200,218.6324691772461,220.92132220368433,91.2545428297043
2024-08-27,226.54185485839844,227.356510742363,223.42234738221904,224.52510403050715,35934600,219.10352249145507,221.4566110279428,90.58628785703428
